id	customerId	productId	contractDate	status	price	params
478c5d5b-dbf0-4851-a6c6-9f8c8fcbaaef	b387b290-6414-4b93-b079-5c1b176dd5ad	a25e715d-01e0-4843-8d7e-326f96f9b765	2024-03-01T02:20:14.151Z	active	39.99	{}
b6a840d6-0888-4dcc-8803-d704d4f4c43e	be108a84-fa34-4828-a0bb-70b3e26a92fc	fd28d845-45c5-4ad1-905a-37fef872b51d	2022-02-13T06:30:04.698Z	active	80.54	{"expiredAt":"2026-01-27T06:30:04.698Z","number":"6463-6986-8109-7414","cvv":"618"}
11d15230-2cd3-4c79-a5c3-e91feb63ee9a	7f7692a6-4d0c-4563-a364-f5ba83408c05	2aad19dc-45f9-40c3-9759-edb99b316508	2024-07-09T19:59:20.599Z	active	39.94	{}
1951d11e-4a39-4f54-82b8-24b0bf08d8f2	c83bd4c2-d750-4948-9fd2-b7e495364571	31774259-cbe1-46f7-859f-994d33d1669e	2020-08-28T21:28:41.198Z	active	40.79	{}
08754e0e-85c6-4773-837b-97d1dd7f112e	91a362f2-836f-4db7-a4e8-be92e9e57e1b	fd28d845-45c5-4ad1-905a-37fef872b51d	2022-12-10T06:40:34.882Z	active	83.74	{"expiredAt":"2023-09-23T05:40:34.882Z","number":"4583536081038","cvv":"103"}
798ebdc5-277b-40b6-baaf-45b840c6840b	369483b5-6d08-4108-bcde-1090b7762286	2aad19dc-45f9-40c3-9759-edb99b316508	2020-09-09T18:11:32.610Z	inactive	56.96	{}
323098bf-ec93-484d-9cb9-812ce4b12e85	d1074b02-738e-44f0-8e9e-d07a6932b125	284d835f-a963-49ab-b2af-1363bbbd30b8	2022-06-09T09:19:35.547Z	active	84.56	{}
ec3204c0-8f1a-4725-9b01-567d38f94961	d2cc8cdf-0a2c-4f9a-bc3b-6eb5d6d303f7	a25e715d-01e0-4843-8d7e-326f96f9b765	2023-07-13T10:52:47.696Z	inactive	46.56	{}
49bde957-f588-4d84-aeb5-704ac062aa98	b5aa39d8-8b97-439e-ba40-d8b1651a9d3b	2aad19dc-45f9-40c3-9759-edb99b316508	2022-02-28T06:33:25.322Z	active	61.14	{}
86ffa764-293a-47f8-aded-70d0a7cb1e81	d31dd696-6a81-4891-acc4-1131c4dcafa1	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2025-04-22T15:37:36.104Z	active	15.18	{"pin":"9028","username":"Brody33"}
1da47a82-0c5d-4952-9b63-56b3873611d5	ae86b88e-dcbc-410d-8fc3-f5b027e7309c	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2023-09-06T15:22:44.460Z	inactive	46.63	{"loanAmount":36344.86}
5cf47a18-72ab-43ba-b7a1-6f3f7ebfe0c4	2e3dd9c6-c779-4dae-8d16-ced10cc146f3	a25e715d-01e0-4843-8d7e-326f96f9b765	2022-02-26T12:11:29.054Z	active	51.57	{}
b0454b94-7351-4f34-8b9a-d1afd5a2c718	6d62f188-c384-4278-ada8-2e037c062b3f	db105677-8c76-4ef9-9349-95b6d7b78de4	2022-03-20T17:56:41.111Z	active	94.87	{"loanAmount":92488.01}
66ad10c1-950c-47fa-9529-27f0e0784a4a	78bf4849-f914-427d-a427-f4cf51fb7c6e	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2023-10-21T11:46:47.843Z	active	92.68	{"pin":"4222","username":"Andre.Gottlieb2"}
edf7137e-9b4b-46d5-a978-614947576e2a	b387b290-6414-4b93-b079-5c1b176dd5ad	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2020-11-20T06:39:23.891Z	inactive	96.5	{"loanAmount":7833.54}
c0de0fed-6da5-4016-afa4-f0a7c0e9aaa9	9c82d40f-f3e3-44cc-9fee-c587422bd0ed	a25e715d-01e0-4843-8d7e-326f96f9b765	2023-06-13T17:51:34.244Z	active	36.31	{}
996164ff-f8e5-4083-bebc-afbf26a6ec07	e6f97f5b-7427-464a-b906-eb8b0a2fa28a	db105677-8c76-4ef9-9349-95b6d7b78de4	2024-03-26T02:11:50.018Z	inactive	37.07	{"loanAmount":17842.68}
d6793c56-2e97-42ec-acf0-432581d47d21	ee1a817f-c4b3-49bf-8df1-49a1c54ac810	db105677-8c76-4ef9-9349-95b6d7b78de4	2022-04-05T13:52:25.789Z	inactive	64.77	{"loanAmount":8728.88}
3e76357b-280d-4d1d-9e3c-d5ae4ea2cdc6	0db29a64-237e-45c0-a6b8-f5845b66c667	284d835f-a963-49ab-b2af-1363bbbd30b8	2022-09-20T21:19:53.467Z	active	19.13	{}
26d4185d-7d94-43c3-9d0b-d2ade61f28b2	bfbcabef-7bca-44eb-8edf-97885ae6fa7f	db105677-8c76-4ef9-9349-95b6d7b78de4	2021-01-08T22:43:49.886Z	active	41.88	{"loanAmount":36775.83}
582feae4-b7db-466f-b8f6-16db0bff3352	2e3dd9c6-c779-4dae-8d16-ced10cc146f3	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2021-07-26T15:59:14.848Z	inactive	10.79	{"pin":"3124","username":"Estelle.Graham45"}
914485fe-9c6b-44bf-9d99-8ecc77accf72	1fa48681-c8fd-4383-9f4d-f462e00352f9	a25e715d-01e0-4843-8d7e-326f96f9b765	2021-11-08T15:44:46.628Z	active	58.81	{}
0e33de13-c877-4a80-ad3b-57119acf3a9c	ff63efd6-aae2-4de0-9c58-34f96317c9f0	a25e715d-01e0-4843-8d7e-326f96f9b765	2023-01-05T07:06:53.986Z	active	25.28	{}
59af4900-c9fc-4a28-910d-93ea309e299f	6cdfc98d-c052-4e33-9e6c-3e810cd4c8c6	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2023-08-18T00:45:27.916Z	active	32.11	{"pin":"9988","username":"Adriel_Monahan-Erdman"}
4e416c20-6dd0-414e-b83c-22ea4531b058	95606010-bb26-4bc4-9397-9042140a1ca1	fd28d845-45c5-4ad1-905a-37fef872b51d	2022-05-25T10:21:17.119Z	active	77.05	{"expiredAt":"2025-03-08T11:21:17.119Z","number":"6761-3511-1458-0916","cvv":"672"}
211a4aeb-c2e4-4978-873f-c0b6d1db62b0	8f6d6dd1-e2b3-4674-a63c-90959a0b38fe	2aad19dc-45f9-40c3-9759-edb99b316508	2021-03-30T01:59:34.320Z	inactive	22.66	{}
291ca4c3-a6b2-4acd-860d-70da03bce992	f7e172ff-2507-4d7b-869c-a3ecc95ad881	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2023-06-11T17:25:28.134Z	inactive	54.19	{"pin":"3792","username":"Rickey.Sporer25"}
9f352b75-8e60-4b33-a115-aaa90acb44ac	d22370a8-ea30-4bd6-b54c-de778534a756	31774259-cbe1-46f7-859f-994d33d1669e	2024-03-12T04:19:18.843Z	active	14.49	{}
3b7a4cc5-8d1b-4b77-82fa-416bff7817db	4e1f60ed-6d67-4fc4-b5c1-1db389bdc4bc	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2022-07-26T00:24:32.229Z	inactive	45.84	{"loanAmount":76771.47}
d235f68b-aec7-4ea2-9285-7e99f55442e2	d938f535-fc05-452a-8c38-e8551e1340c6	a25e715d-01e0-4843-8d7e-326f96f9b765	2022-09-09T12:02:10.369Z	active	12.42	{}
b72db2dd-6b9f-47d9-9bb1-63ed2cf93ffd	be67c0a1-069b-4e8c-a553-59a80787c205	fd28d845-45c5-4ad1-905a-37fef872b51d	2024-11-17T16:48:28.958Z	active	83.76	{"expiredAt":"2028-06-17T15:48:28.958Z","number":"58937693879272860","cvv":"443"}
095dc8d0-4921-4d5a-a485-b430f109ad71	b90f5ef7-8104-4ebf-80e9-937c50b75c99	284d835f-a963-49ab-b2af-1363bbbd30b8	2022-03-24T18:51:20.439Z	active	16.43	{}
46bdf930-dfa7-42af-9637-496b03d64a6d	b90f5ef7-8104-4ebf-80e9-937c50b75c99	31774259-cbe1-46f7-859f-994d33d1669e	2020-12-05T04:49:58.799Z	active	10.7	{}
8996cb17-559c-4e7c-abf0-b0d7b676ed41	80617a8b-5e2a-468b-b8de-6c6954262789	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2022-10-03T03:09:31.931Z	active	80.77	{"pin":"5490","username":"Selmer.Wiegand99"}
788ecdc4-8ff1-4025-a72d-359e96acd55a	63565173-9cde-487f-89a5-633aff7e1520	31774259-cbe1-46f7-859f-994d33d1669e	2022-12-01T11:38:51.928Z	active	32.42	{}
b0cbf58d-046a-4668-889d-20a117e3f345	465f6a1d-70fd-4d51-a623-f3cb8b1c63cf	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2022-05-13T02:14:38.417Z	active	50.63	{"loanAmount":17447.52}
cf2cb007-9114-45a3-bd5c-3edead906c86	b97702e6-8ac4-483b-b202-9052f807729c	2aad19dc-45f9-40c3-9759-edb99b316508	2024-05-19T21:53:54.999Z	active	11.43	{}
935d081b-e08b-4d0c-bc8d-d1b83c71e6ee	f7ce913c-3cb4-47fd-8d14-5c58a1f80f09	fd28d845-45c5-4ad1-905a-37fef872b51d	2023-12-07T18:56:31.661Z	inactive	27.7	{"expiredAt":"2025-03-15T18:56:31.661Z","number":"5556-7319-0182-8514","cvv":"091"}
83648b06-b18d-4c3b-990b-a9b4562e2714	62414fd3-08f5-4187-a633-9df138957543	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2022-07-15T04:03:15.169Z	active	85.84	{"loanAmount":24170.22}
ac02f108-91c0-4fbf-9ea1-fe78305604ce	49f14d37-0974-4adc-b323-85c3951b6225	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2024-05-24T03:20:04.318Z	active	89.24	{"loanAmount":88379.59}
570183f5-d684-449c-bfdc-d99fa8eb7959	ae87e78a-086e-46cc-88f1-a1e7a35d0d13	2aad19dc-45f9-40c3-9759-edb99b316508	2022-10-31T00:17:13.255Z	active	23.33	{}
28622e28-f8be-48eb-b9ba-95abe45d2eb5	027c3e13-49d9-4bea-8237-073c5fbeed24	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2022-05-06T00:10:28.091Z	inactive	18.82	{"loanAmount":74788.21}
98cff229-d245-4111-bdf7-2ae1bdc66aa4	a0d555f6-387e-48a8-a8bc-c8805f0b866b	db105677-8c76-4ef9-9349-95b6d7b78de4	2022-10-01T02:42:08.614Z	inactive	29.29	{"loanAmount":70372.71}
5603f7f3-1e74-40fa-aade-4133252960e8	09511589-0ff2-43a5-9295-5e5428444292	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2021-05-24T05:14:10.608Z	active	14.32	{"pin":"8077","username":"Candelario.Marvin60"}
eb5ead45-1e33-4209-b793-e39e0d02a1a1	2bf9153b-f8bf-48b3-9da8-cdd6a7cd8466	a25e715d-01e0-4843-8d7e-326f96f9b765	2022-08-11T12:33:43.749Z	inactive	68.46	{}
aeab32ef-94ff-40dd-af6a-2882ea345c82	99f3d515-5502-4753-914c-7277bf007ce7	284d835f-a963-49ab-b2af-1363bbbd30b8	2021-11-03T05:55:24.618Z	active	85.45	{}
401e6b0e-3cdb-4670-8c7d-2d8f1c023435	6985a12b-4c2e-4e19-9493-c719873355c6	fd28d845-45c5-4ad1-905a-37fef872b51d	2023-12-28T02:08:23.875Z	active	92.02	{"expiredAt":"2028-11-04T02:08:23.875Z","number":"4328131338148","cvv":"218"}
8c119c96-6d0a-4a56-8419-0ef82e86308d	557bfdcd-995f-4a4b-b735-70bdf2c070c1	2aad19dc-45f9-40c3-9759-edb99b316508	2024-10-05T20:26:45.321Z	active	53.57	{}
b9d082cc-2b68-406d-92b7-6a55bbc6d510	a0627040-ffe9-4bda-a291-718c5eee7bef	fd28d845-45c5-4ad1-905a-37fef872b51d	2024-11-13T23:42:58.275Z	active	47.53	{"expiredAt":"2027-01-04T23:42:58.275Z","number":"3529-3748-8346-4799","cvv":"322"}
680c4206-927f-4c06-a0a2-61b39706e5b6	93e55142-dbf8-4539-b352-6561e231c9ad	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2023-05-20T21:58:58.123Z	inactive	40.15	{"loanAmount":6236.08}
b66fa540-d550-4e53-8aa1-75d96e92557f	07df7894-8d17-4245-8b12-05612e36414a	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2020-12-21T09:53:53.573Z	active	36.47	{"pin":"1866","username":"Davin_Toy56"}
d24a825c-e26e-484b-ac26-40a6c0fb5777	c247d912-0e30-42aa-94c2-6fb99359c8dd	db105677-8c76-4ef9-9349-95b6d7b78de4	2021-10-02T18:32:44.598Z	active	86.76	{"loanAmount":43798.66}
05e9c66b-00d4-474c-985d-4499657b93d0	231238f0-5b06-48c9-b425-68ae91a789d5	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2022-10-28T18:52:51.522Z	inactive	13.36	{"loanAmount":2828.17}
c996c2dd-cdef-4979-9fd6-569c9b8943c4	8736739e-8c94-4e51-8a3b-0467984f70da	284d835f-a963-49ab-b2af-1363bbbd30b8	2025-02-12T10:43:05.306Z	active	24.65	{}
00127173-4973-41af-a088-11dd9ba98588	92bafad3-7d95-48d1-8c15-92260a08e175	284d835f-a963-49ab-b2af-1363bbbd30b8	2022-02-20T13:48:39.129Z	active	12.59	{}
8d92199c-7396-41c6-8f96-8112327dfffc	425fc90a-1eff-4a9c-9eda-240a4f76bcc8	284d835f-a963-49ab-b2af-1363bbbd30b8	2023-11-06T09:28:51.763Z	active	13.41	{}
7bb04046-0d43-4780-af41-ce01c250ae69	2e019415-ac0e-414e-bb74-68f090dab337	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2021-04-30T22:46:30.164Z	active	76.89	{"loanAmount":62257.53}
32e3f40c-84a7-42fa-8888-43994a16f116	02a85156-5ae0-42ca-acb1-2d3d520f8427	a25e715d-01e0-4843-8d7e-326f96f9b765	2023-10-02T07:00:31.800Z	active	64.14	{}
a91c4c5e-569e-420a-98fc-8661bdbb13ee	e5b6d9f9-63d0-4b17-bbe6-6c88b31078b7	db105677-8c76-4ef9-9349-95b6d7b78de4	2024-08-09T18:50:00.520Z	active	43.31	{"loanAmount":2073.72}
107219d2-7335-419a-a8ce-84f900c39d24	0db29a64-237e-45c0-a6b8-f5845b66c667	a25e715d-01e0-4843-8d7e-326f96f9b765	2022-11-08T09:17:28.250Z	active	59.56	{}
c222e7f7-f7d2-4c2f-912c-6ab31029226b	1da58cff-5a7b-41f1-9277-b13fb46e815d	fd28d845-45c5-4ad1-905a-37fef872b51d	2023-04-22T14:53:37.597Z	active	87.42	{"expiredAt":"2027-05-08T14:53:37.597Z","number":"2375-4540-9139-2722","cvv":"715"}
91cbfa2d-c514-4acd-b7e9-31b8407ca1bf	561dde6d-3980-415f-bb2e-42eebdfc3858	31774259-cbe1-46f7-859f-994d33d1669e	2021-12-24T19:29:29.835Z	active	79.34	{}
e3f08bdc-9fe7-4fc1-bcce-a15a2b21bf51	d6618a80-ad20-4575-8735-bb265678894e	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2021-05-01T14:43:49.698Z	active	27.48	{"pin":"0752","username":"Logan_Jerde"}
b6e00b72-5af0-4725-ac30-a5ea322c7ac4	bd081627-2563-4896-b5b9-933b07dcb780	a25e715d-01e0-4843-8d7e-326f96f9b765	2020-11-02T18:57:20.315Z	inactive	93.59	{}
746307b2-efe6-45d4-bff8-a79411fffeb7	003de3f3-a5aa-468f-a81a-5d705cb24e1c	a25e715d-01e0-4843-8d7e-326f96f9b765	2020-07-25T03:51:38.023Z	active	54.16	{}
25c06093-59ff-487c-9102-1f3aabd23573	f7ce913c-3cb4-47fd-8d14-5c58a1f80f09	fa9ebf23-bce9-4b59-bf5b-024a4d0826c7	2022-12-29T14:30:15.420Z	active	76.63	{"loanAmount":35656}
80e245b1-72f9-40a8-8e25-47822c6d5c5f	bc2a8d1c-2a52-4b3c-9d68-db739c431a8b	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2021-10-23T12:00:25.795Z	active	25.66	{"pin":"8812","username":"Cade_Sawayn"}
98ae4bf2-de3a-43a6-9ae2-bcb3edd1f0fa	443e0e12-c53c-4f07-a39e-6dcc76aec465	92b3c73a-e5a6-49fb-8ebe-c2bc5abb3e72	2021-07-01T21:59:49.178Z	inactive	24.91	{"pin":"1319","username":"Mallie_Osinski"}
fdb01fb3-932d-47cd-a393-02217a695aba	5b2d6a50-a5fc-41cc-85b6-98922a8a7a98	284d835f-a963-49ab-b2af-1363bbbd30b8	2020-10-19T04:15:58.025Z	active	39.93	{}
68f8f071-b533-4f7d-a2b1-1763e98cd664	1a0872a9-6136-4de8-8959-511bc5e2cd13	a25e715d-01e0-4843-8d7e-326f96f9b765	2024-11-04T18:41:25.827Z	active	46.31	{}
a90a2497-0ced-4095-977b-796ff2695331	aa3ea8c4-530e-4f9e-9c4a-1b484bd622ec	db105677-8c76-4ef9-9349-95b6d7b78de4	2023-02-03T08:03:13.877Z	inactive	99.52	{"loanAmount":88236.38}
