id	customerId	productId	contractDate	status	price	params
0f36902a-b07f-42cb-a3c8-93f7b328a1fd	1f6ebfeb-e9af-4557-b68e-28feeebb9b55	2	2024-04-04T17:30:26.164Z	active	33.38	{"loanAmount":87874.68}
c4c0424f-cce1-495e-a5b6-31aac0092356	11dfc861-1b56-4c7c-8652-eb03a43ed7c2	6	2024-12-23T14:22:01.546Z	active	52.36	{}
5ac2fc5c-1e50-41b9-b04d-6dda96019c40	61e6402d-7309-4ace-a7d0-a8157867d8eb	5	2023-02-09T05:09:33.393Z	active	18.61	{}
c11f653b-4d20-4052-b5f4-a46be59c0c4c	f147da72-a0fa-42f5-8fdb-06b3ee76eb12	5	2022-01-16T03:17:39.981Z	active	32.85	{}
89b97826-dce2-4a49-ad45-d99fb8f5ef5e	f6db2271-2d9f-4d49-bcc6-ad11b673db1d	4	2024-04-12T08:41:04.801Z	inactive	29.69	{}
25ad5de7-39a1-4bb0-a520-584f4fe71b43	4fac9fcf-eace-43bb-b3bc-d2639f135961	4	2023-10-30T04:14:42.908Z	active	38.53	{}
650f1ccd-b862-45e5-be4d-a50fa2ede56f	8dbea9f7-8a6f-4ad9-a365-c7d9ea21e15b	4	2020-12-30T15:34:36.559Z	active	59.51	{}
7008c78c-237b-4a88-bed4-5ae05565e1be	410457b0-a96b-43e8-941b-3d6cab987ebd	7	2023-12-02T16:20:56.159Z	active	87.82	{"pin":"0665","username":"Loyal_Fisher59"}
c2935b2a-11e6-4209-9031-38b7979eb075	ef0dd79a-4fe6-479a-991d-fdd2885e9fef	4	2024-12-17T05:35:47.878Z	active	42.68	{}
6c658128-d44b-4bf2-ac2a-49f0151d2d41	da31ae27-2000-4eb7-a48c-b5a41b84a3e1	8	2021-01-13T14:00:31.956Z	active	33.01	{}
6eb9de81-c679-458f-8cb5-ebd003b10445	568abbfb-1ebe-442e-98da-b317fd7ff877	6	2025-02-26T15:17:24.125Z	active	15.58	{}
c2caac7e-0d80-4832-a179-d3c746c4eb67	611757a7-abc8-4251-b1d8-c0d68e61c0dc	3	2024-11-07T00:10:21.992Z	inactive	62.26	{"loanAmount":20967.11}
f14aa8d6-deb8-467c-bfc2-6727d3148083	01faa0a9-4832-42f2-825b-b35238762530	6	2022-05-02T20:19:15.096Z	active	56.03	{}
dbdf182a-4b83-4a3c-a2b4-a5c4465291c3	1de0a9b2-7a5d-4a8c-906a-dc14c494cbcb	3	2022-06-30T16:20:05.138Z	active	11.95	{"loanAmount":51810.68}
b0fabe72-be5d-4509-bc68-c240261b6896	3c980c7e-e515-4423-8ccc-88ae67f6b95c	2	2021-02-02T15:28:23.793Z	active	65.93	{"loanAmount":28710.22}
1afa39e7-913f-468f-9f80-02c89ed64ccc	0abd5f8e-6948-483a-bb5f-60167d9054f6	1	2022-06-24T23:51:25.315Z	active	49.78	{"expiredAt":"2024-05-11T23:51:25.315Z","number":"6759-1693-6994-5194","cvv":"742"}
57ba9c68-2ed8-47ec-9f2c-41399bd74620	ca5fd72a-ba57-4bd7-91e6-fd8fb631d361	8	2023-02-16T11:06:13.898Z	active	67	{}
f0c1a83a-a338-4061-a023-e11caabbb26c	c1a7053c-dda5-48eb-8187-2f6769a1bda0	6	2025-02-19T03:24:04.354Z	active	73.95	{}
cf73684b-184c-461a-a734-9d1f2de50e2f	6bc84469-af94-4b9a-a4ad-afd024c1274a	4	2022-07-18T23:56:17.767Z	active	84.32	{}
8c63a542-a771-4d8e-85c7-05d8c823c1cb	02b5a1ed-b71e-4109-9c7f-c836d690b6cc	3	2022-03-15T08:16:27.925Z	inactive	99.98	{"loanAmount":42275.45}
c70d3058-4b71-4ae7-9f66-4dc11081e9b1	1de0a9b2-7a5d-4a8c-906a-dc14c494cbcb	5	2021-04-21T13:00:38.964Z	inactive	16.53	{}
b8e8f317-77eb-4012-82f7-7176da46f64a	e03a6553-f055-4928-a0ea-de2a4decd646	1	2023-01-11T15:34:34.161Z	active	23.92	{"expiredAt":"2025-06-10T14:34:34.161Z","number":"2316-7927-0110-7721","cvv":"339"}
444e31ed-7839-4b2f-9286-38a558f290b9	7ad4b82f-e522-4a95-9cc5-1910d5f0764a	7	2023-03-27T06:37:55.718Z	inactive	86.97	{"pin":"9407","username":"Rachael.Wuckert85"}
4963e322-82f2-4e91-8c5b-67d767acd71b	21ef5395-a925-41c7-bee9-bfea170fa7cc	4	2024-09-25T00:06:07.439Z	inactive	48.92	{}
9eb29f68-03d9-4dae-8aa3-2a8bfdc71699	40731db4-b6f3-43fc-a643-8364dac78569	3	2023-12-31T03:18:29.755Z	active	25.36	{"loanAmount":50095.87}
4d6d452b-4f57-4f1e-b343-2100c6a25c30	977aef7b-129a-4714-8196-dcaae0ca53d8	3	2025-01-17T06:22:38.519Z	active	46.06	{"loanAmount":84192.74}
760541eb-6f81-4105-9e95-f84a6f2ad2b8	af63b3e4-978c-4f12-bc74-027addc0b8f4	7	2023-11-13T22:10:55.671Z	inactive	10.28	{"pin":"0843","username":"Moshe_Gulgowski"}
ee2a0ad6-5265-4cc1-9b4f-bbb488178b65	603d715e-03ca-4aa6-aefc-b8ab227090ff	5	2023-01-02T02:22:03.854Z	inactive	14.06	{}
6a6ce6bd-501a-4701-a9d0-b34f8e4861e6	ddbbf963-b2ac-4cf9-86e5-bdf3151c7314	5	2024-11-16T16:39:51.744Z	active	83.94	{}
bd7e44e2-f155-457c-bd23-b97a2a97b6c5	37a21369-3a0e-4a3a-8fc9-d7bc77115ef5	2	2023-09-14T20:33:08.908Z	inactive	14.48	{"loanAmount":73686.76}
08c249fa-50ed-4409-8156-70c5ff63fa98	4e8f34cd-8976-460c-881a-0927d6fe0b54	6	2022-12-24T21:17:58.140Z	inactive	64.11	{}
993994ca-ef24-422d-ba28-160e74378f91	be4a2aad-ded8-462f-9421-e20e26db87eb	4	2022-04-20T23:33:54.116Z	active	22.88	{}
f13f1a8b-4072-4ea4-bbc9-6e28465f1c96	a050a7b3-6ee1-49a0-8cc1-0e736766fcdc	4	2023-10-09T06:00:23.007Z	active	37.16	{}
f649acdd-9da6-4979-b5c6-566eb28db8a9	17874ca4-827d-43c9-8f0b-294384345db3	2	2022-02-20T04:00:55.339Z	active	13.21	{"loanAmount":85052.78}
1b3c2271-979b-4f6c-b3cf-591287b3002f	4047c77e-aede-4bf3-b2fc-5653f56dcaf6	1	2021-04-30T21:30:10.512Z	active	15.05	{"expiredAt":"2021-08-25T21:30:10.512Z","number":"5467-0928-8075-9750","cvv":"518"}
f07b8c29-8bb1-4e80-bae2-44a5c7146d8c	05480f09-60ea-40e3-9ac5-da2ed42e1d09	5	2021-07-21T10:53:43.734Z	active	28.4	{}
001b94cb-88f8-4fcf-90ff-bda63580702e	8dbea9f7-8a6f-4ad9-a365-c7d9ea21e15b	1	2024-05-07T12:48:13.118Z	active	62.63	{"expiredAt":"2024-11-05T13:48:13.118Z","number":"50208931897040421589","cvv":"058"}
469d8d68-97d1-4550-a603-128e197a0f1c	777141ea-5bfa-4e62-b4c5-97b70206f3c7	7	2021-06-25T07:06:20.238Z	active	79.47	{"pin":"9163","username":"Vena32"}
82751ce7-0612-4028-8dcc-b52d69c640bc	c1b57557-0fb7-4583-9d2b-dabd856798bf	8	2025-01-08T01:49:14.563Z	active	10.72	{}
05f0a7f1-c687-462b-8150-7449d20de853	690875c5-e2bf-45ee-8da7-f66d3bb7cc48	8	2022-01-03T03:45:12.524Z	active	75.08	{}
aa484b57-c840-4f0c-83ea-29e4c077d56f	de1a5831-f8cd-4b4a-a347-47b56137c53c	8	2023-01-03T08:02:26.241Z	active	63.64	{}
7192398a-0fb1-4bd2-8789-5b35a3d94212	2e997f79-50a2-45ad-91f3-31e2e840be9a	1	2023-02-18T12:47:14.455Z	active	48.05	{"expiredAt":"2025-03-31T11:47:14.455Z","number":"3469-079154-47154","cvv":"277"}
81e90150-1fb9-4090-9583-d35a4c2b94b7	b2c885fd-a0a8-4c40-b068-7a315f7652ac	5	2025-02-28T20:04:03.436Z	active	28.14	{}
01275ed4-60be-4aa5-ba51-9f428a24a0b4	85c8154e-6868-47f5-9e67-82ac2c6db808	6	2022-01-06T10:12:32.557Z	active	31.08	{}
14da4a0b-d928-4c5f-9c72-276143d99533	7473f47f-d61d-4a36-ba68-48d08de84ded	8	2022-04-10T19:03:52.071Z	active	16.7	{}
ba97155a-bc2c-4bd2-b864-08800dae473b	baeead20-1061-4a6d-9161-f1e0f6d86453	7	2023-07-24T13:52:18.289Z	active	73.37	{"pin":"8793","username":"Kaley56"}
35bef2c3-7df0-49ef-8805-03270bff4c36	e12a7365-24fd-4425-91be-a85f88c09aa9	2	2024-09-12T01:22:34.798Z	active	38.27	{"loanAmount":60548.8}
eb5573f6-e2fa-4205-8405-d216b2050779	94a786e3-6a84-4985-bb88-5f0dbd377567	1	2021-11-24T07:43:50.054Z	active	77.18	{"expiredAt":"2023-06-24T06:43:50.054Z","number":"4773-0634-0989-6946","cvv":"810"}
e1c42c21-e616-4b41-9ec8-69d1f5f489e3	7d8cae01-8521-4157-9270-d4f092883476	8	2021-07-24T02:20:25.741Z	active	66.71	{}
00dc5c56-5194-49af-8bd2-737395a16669	0676130f-2978-4bea-8858-d40ae6bea145	5	2024-09-11T20:47:27.283Z	inactive	57.61	{}
2a454dee-02ec-4328-b0e6-3160a52105be	df3b5ef5-1be3-4783-bf54-57f27a3495e3	6	2025-04-30T08:58:51.886Z	active	86.37	{}
9f912e05-9922-4cdc-879d-c698670f9e44	16cdb11b-c25b-465d-9631-96850af999e0	6	2021-01-27T22:27:18.636Z	active	31.41	{}
4c56fb7b-010e-4211-8a08-156ed236f83f	03870728-69ca-43fa-be29-163b5456f642	2	2025-03-30T01:29:00.732Z	active	54.22	{"loanAmount":71352.49}
42464739-f87d-45ec-92e3-3d743da6a76f	711a9488-75c0-41e7-a0ef-6b1b234788ba	6	2022-08-19T17:21:36.177Z	active	56.39	{}
842869a4-f5a0-4c7e-97eb-72ccae811c61	5cc14eda-5ebe-4a02-9295-c663fae5ff9f	6	2024-01-25T20:24:52.476Z	active	81.31	{}
08040e51-21c6-442e-a793-e42f6a2fcf7d	efa6408e-6147-4b6d-ab59-aa3b5c342398	3	2022-01-10T04:14:46.877Z	inactive	91.69	{"loanAmount":80870.37}
1463ff88-0f5e-42b3-b412-4109a6ac03de	1e3460c8-f223-4ac2-916d-78af5797e53d	2	2021-06-06T22:35:36.504Z	active	80.67	{"loanAmount":82119.64}
8f974586-b634-4817-beee-b3af6bc0f4ea	f9e2f269-3b0e-4cce-9a0e-09814bb7af3d	3	2020-08-17T10:30:57.114Z	active	23.48	{"loanAmount":84696.59}
7eba83e1-a8da-400f-a268-cfd43df7572e	baeead20-1061-4a6d-9161-f1e0f6d86453	1	2024-03-29T13:42:10.827Z	active	77.51	{"expiredAt":"2028-11-15T13:42:10.827Z","number":"3004-538061-0641","cvv":"141"}
8a719655-954d-40f7-a7a3-72829545b683	91610ed7-aa36-48a6-8256-d726f388b48d	4	2020-10-28T16:31:24.287Z	active	47.37	{}
579fb9f1-3e74-4ca8-89f0-7bd04bb0fb63	9e97285f-2943-4625-b580-a46639d9cee1	1	2022-09-27T07:00:39.420Z	active	99.8	{"expiredAt":"2022-11-03T08:00:39.420Z","number":"5470-4873-7076-0919","cvv":"683"}
b96a6383-bb7e-4a50-afab-12a268522936	d63cd9c6-4742-4cb9-9693-a0ee8ec12179	7	2020-05-05T00:22:16.726Z	active	80.65	{"pin":"8531","username":"Pearl_Roob2"}
2a76bb96-f6b8-4019-b355-c798a0639e21	4ac5d8ef-5e54-4085-8d21-fb76a2350515	5	2020-06-07T10:15:24.480Z	active	71.51	{}
d4b4ed36-720e-43cc-aefc-299d79ac68f6	0f929e0c-87aa-40ea-8ced-b18b3e554ef0	4	2024-04-06T11:59:03.225Z	active	18.49	{}
a36c6d0a-bf12-41b6-bb99-263449ac5e1b	1e2b4851-1cbd-41a4-8248-8406401d13b5	1	2024-05-20T13:49:56.193Z	active	70.74	{"expiredAt":"2028-07-29T13:49:56.193Z","number":"5018-7368-8101-3377","cvv":"552"}
6ed52ece-901a-4753-b866-0ae60f9c11a4	acd6e11d-f8f1-404b-9ab4-4e18b0653cb8	7	2022-04-20T16:51:38.136Z	active	96.65	{"pin":"4950","username":"Otilia_Blick"}
46d0eec4-ccdd-466a-8d85-14608f1764be	4cfc60dd-8d7f-4e15-9730-f89ec86f330d	8	2025-03-26T00:17:17.963Z	active	53.05	{}
547703ef-03f9-487a-b999-50a760e50bd9	2d55433e-22d8-4219-a41b-e1ab9080fd4b	7	2025-01-03T15:46:51.720Z	active	45.03	{"pin":"7733","username":"Cassie_Gusikowski"}
2e7fdcda-5961-496c-b5ed-ac29e8278662	4c4c91c3-fac5-4234-8237-f5d2ed75544a	5	2021-04-14T09:20:48.308Z	active	72.9	{}
566f75a1-0c5a-4887-9f37-934cd413f888	01844c8d-2e97-40e2-970c-6617c35e84f9	6	2022-07-28T04:50:31.608Z	active	96.19	{}
9474f752-a90c-4c31-80d9-6db2e0559cf1	5ab18af0-f332-495e-87f6-a3fd060a347f	1	2020-08-08T16:35:34.115Z	active	25.28	{"expiredAt":"2022-01-13T17:35:34.115Z","number":"3705-508159-25520","cvv":"609"}
11448bbd-f23c-44ec-9fb4-d442323297eb	980b5ff5-e3d9-4f40-a0ea-bbf741bc51e0	7	2023-08-11T00:18:10.433Z	active	83.53	{"pin":"9909","username":"Sheridan_Wisoky-Swift65"}
ae65f55d-a363-45b3-b613-5a33443847d5	3b371e57-9237-4bda-9abc-7463890bbe5f	6	2024-09-05T12:12:22.852Z	active	34.42	{}
a0cbf535-6069-472b-aed1-5959aac2f0ed	200ba687-5b98-45e0-be9f-5163a38e9f19	8	2024-06-22T21:16:41.343Z	active	35.38	{}
c5539896-18eb-4862-b7bf-a6d473c131e4	3b371e57-9237-4bda-9abc-7463890bbe5f	7	2024-08-31T07:44:07.503Z	active	74.09	{"pin":"1797","username":"Addison27"}
57b01edd-c159-48d0-9ab9-4b149108a4e4	d86eb2e4-b723-4657-958e-16e7ac0523c4	1	2025-03-10T01:59:22.677Z	active	27.65	{"expiredAt":"2029-06-25T00:59:22.677Z","number":"6586-9007-6219-0304","cvv":"637"}
dae8b42a-6bd7-4387-8984-d3f757ba7c8f	1e1e93d3-a655-46bd-b83f-1ab69d0878a0	3	2022-09-15T04:49:28.981Z	active	24.68	{"loanAmount":11946.82}
1c22549f-6ca3-41e8-9739-91117f4e9337	b9cbc023-462a-40db-8e01-1a4e794c322c	3	2020-08-05T21:01:26.139Z	active	87.15	{"loanAmount":56424.77}
e22c03a3-8d7d-48f2-8490-ee2006b8fe50	7e42c13c-15ed-4ade-836a-1ebb9dcbf07e	8	2021-11-16T03:31:42.058Z	active	27.09	{}
01938ed8-1113-44b0-b95c-6faf2f37aeca	01844c8d-2e97-40e2-970c-6617c35e84f9	8	2024-10-04T19:57:10.330Z	active	59.3	{}
11f3039a-0c43-4edc-b578-3ddfaad611b4	bcdbb59a-7412-4d30-aee7-9bd658fefc50	6	2021-12-27T01:47:36.603Z	active	64.47	{}
2482e4c0-91b4-4c00-8b1c-ee7c676cec4e	8ac2d7f2-558b-4bba-aa6e-de301319b4a4	7	2023-12-27T05:28:45.897Z	active	89.18	{"pin":"6978","username":"Cory67"}
128faa1e-66ed-404f-ad44-0b87abe936f1	8dbea9f7-8a6f-4ad9-a365-c7d9ea21e15b	7	2021-09-27T01:12:50.272Z	inactive	13.37	{"pin":"3328","username":"Max.Cummings25"}
60d4ecd5-e7e8-4959-b0e8-1f1d1e12cabb	f64233c9-c681-4ccb-86ab-83742e24cb75	2	2023-07-06T11:05:13.346Z	active	99.1	{"loanAmount":49520.02}
5bc192f1-ae34-4628-8001-f57323322a7c	a371f21f-7c65-4a9d-acd5-17a3b832f153	3	2023-02-04T06:37:12.521Z	active	14.95	{"loanAmount":80515.04}
0a3eec70-9b4a-463e-8770-48095a4d74cb	e34c8dba-54be-4d5a-82c6-ca1e3e2024a8	5	2023-10-12T05:32:03.602Z	active	83.61	{}
3e16880e-80c6-47ac-b126-947a785a1746	d235c992-1c27-4dae-8bed-3631e5080b69	8	2024-01-16T20:51:30.793Z	active	18.13	{}
8b6874ef-5ccd-40b8-af79-ec60453cde99	3aa5dc8e-ca7a-43b8-b7dc-b10c304c8efd	5	2022-07-30T10:58:14.549Z	inactive	16.89	{}
00b634e1-dd67-4e82-a507-e5021c2d37e0	d235c992-1c27-4dae-8bed-3631e5080b69	7	2024-12-08T23:34:12.047Z	active	87.22	{"pin":"1075","username":"Elnora.Blanda46"}
0e19e186-08d2-4ecf-a383-4f04edce947e	8864174b-903d-45b5-99e3-0aad5b52d28e	7	2024-12-14T14:04:39.813Z	active	17.63	{"pin":"8538","username":"Albina.Batz"}
f3bfc919-fa10-4015-9068-0b3b0df50600	ee72c4bc-da72-4e95-b82f-e062d3199825	2	2023-01-15T18:03:27.875Z	inactive	47.27	{"loanAmount":71460.32}
07dfe412-e983-465f-ba2c-d9fa6368eaae	f7f49c15-d6d1-45b3-8111-5ab99aa026db	6	2023-06-25T01:56:50.485Z	active	75.56	{}
f687ec86-9f46-408d-be5d-c433ec6a2674	67f84ce2-3391-4168-8373-335ffbcb7fc2	8	2021-01-11T10:48:15.035Z	active	76.91	{}
1eb1d5f4-6c61-43f2-851c-86e4914fdd27	1f276b98-59b6-419e-b910-66f547e43fce	3	2022-01-05T00:25:03.182Z	active	32.86	{"loanAmount":61582.56}
85f4742d-765c-4ac0-a2e1-88a3432f0254	d7b61ae7-76e3-41ec-be80-b40b302a6cd2	3	2022-01-07T20:15:16.116Z	active	39.54	{"loanAmount":72038.32}
3f1f8915-e0f9-4773-820e-e01ba9eb3253	a5145cb9-8636-4d7b-a40f-169e7a1e56cb	5	2023-01-09T09:58:29.049Z	active	84.13	{}
6b1eda50-d67c-4f7a-8d64-ce621f98d105	42859b51-743d-4bf4-a27a-c22069140228	2	2022-05-18T16:26:05.891Z	active	35.54	{"loanAmount":34154.96}
5606659e-d430-484f-84ca-62a6bd81b618	8bf28e8a-6bf2-49a6-8072-53862cf7ee77	5	2024-06-01T06:08:17.681Z	inactive	94.49	{}
a4298deb-ae28-4998-9197-92cdedbe4ae4	69995b17-1dbb-46f0-a0f5-3966b7c16375	8	2020-11-11T23:56:38.730Z	active	75.88	{}
3f5399f6-667f-4023-a9ad-a9c48a54568c	7d8cae01-8521-4157-9270-d4f092883476	6	2024-12-02T04:18:30.335Z	active	22.78	{}
b323c7f6-6f99-4450-bde9-5bffc1b2b7a7	d9f473e9-778c-4ed5-8094-4593e288568d	7	2020-08-05T14:22:49.811Z	active	96.04	{"pin":"0826","username":"Sammy_Parisian78"}
4d60b6f1-ea13-4d86-8700-ad8b5f552ff5	33554368-8ec6-49f7-bbea-cd56b2136cf5	8	2021-10-18T03:26:24.082Z	inactive	90.61	{}
ef310ab0-e332-4faf-8fc0-7f2e780c35e4	315ee8be-af84-4e53-af93-8f23440a4261	8	2022-02-15T06:37:44.254Z	active	35.51	{}
db4068a9-ff66-48b8-b014-b6b6ec883ac3	b8f29d19-4e09-4300-bab8-aa99d57f5e2f	6	2023-07-16T19:11:25.120Z	active	51.22	{}
ca3e1f5c-8063-432d-b592-25c6f73d77d9	4cfc60dd-8d7f-4e15-9730-f89ec86f330d	3	2025-04-05T23:14:58.797Z	active	42.23	{"loanAmount":81244.21}
b88c5f4c-abd3-4295-93b2-52cf3d21f08c	611757a7-abc8-4251-b1d8-c0d68e61c0dc	2	2022-12-03T04:25:07.541Z	active	58.11	{"loanAmount":11506.19}
70b55a4e-0a76-431e-a09d-d03a2ec5e1f7	60ea75e7-0b2b-4284-b35e-081ef7ac0ae6	5	2024-01-20T00:03:38.179Z	active	27.21	{}
86697238-d021-4d64-a55b-8c319902b92f	c36eb5a4-7648-4c97-b812-b2901118facc	7	2024-05-15T01:33:44.596Z	inactive	15.64	{"pin":"4410","username":"Adelle.Dickinson93"}
a9e4a3e1-3765-4ace-adb8-a4df52955aeb	cf997910-37fc-47b4-90f4-eede87a09b09	1	2024-04-08T04:46:56.636Z	active	66.06	{"expiredAt":"2024-06-25T04:46:56.636Z","number":"6011-6243-8350-4965-7098","cvv":"358"}
26c0ef2a-6c13-404a-b8f9-fc83ae3b555e	2a137047-a730-4c5f-b4f3-37f5065c9adc	7	2022-12-11T04:37:24.585Z	inactive	82.36	{"pin":"9171","username":"Palma.Roob"}
030feae2-6406-4b13-a840-b44592837236	f1f4cdb0-5d18-43c8-9162-401c55bb83a1	2	2024-12-01T15:02:37.860Z	active	67.98	{"loanAmount":93852.28}
a3f191ee-437d-4291-8713-65f9cacc77b4	150c8e54-4777-4c45-b806-98e2b1b72c57	1	2020-09-16T22:14:27.598Z	active	91.31	{"expiredAt":"2024-09-14T22:14:27.598Z","number":"3774-138085-44183","cvv":"161"}
e46753a4-2383-4006-94e2-74e241dc0959	5083782c-c103-4c35-8f77-fd9a60c43716	2	2023-06-15T19:01:47.897Z	active	64.31	{"loanAmount":39890.02}
0d8b676d-6b52-4c21-b85f-b133ca3679b6	b6f27fa1-1b25-49c7-9273-3057a655ddf0	5	2023-05-03T12:22:15.412Z	active	63.11	{}
b247c162-261f-402f-bea3-4fca0522efea	7bb06a8d-0197-4eb5-91d8-5275cbf0eceb	1	2022-09-02T00:42:10.566Z	active	94.07	{"expiredAt":"2022-10-26T00:42:10.566Z","number":"2465-5808-9769-1320","cvv":"397"}
89317a42-7f95-4e0c-9738-50532326e862	9aec3777-20c6-4d3f-8507-9e9766b74d21	5	2023-02-25T01:01:39.447Z	inactive	43.81	{}
6b789d78-ccde-40ba-b17e-813cfc7654fd	eeebed8f-f26e-4343-87aa-59662a58572d	1	2023-05-17T05:41:40.812Z	active	48.81	{"expiredAt":"2026-05-16T05:41:40.812Z","number":"67624723277324283784","cvv":"913"}
7744b980-f5ed-4359-8f69-5b095590c7fc	e90ae63c-5eaf-4852-b7ab-796cf7d75ddb	8	2025-03-17T23:21:32.112Z	active	17.36	{}
fda93e5b-9619-4f2b-a93b-150871e01c03	3c980c7e-e515-4423-8ccc-88ae67f6b95c	7	2020-05-08T13:17:21.914Z	active	27.52	{"pin":"0410","username":"Savanna62"}
47af8d80-39c8-4728-80ab-d97b55d2d581	fbce7d09-e102-42c5-a453-6b161e0370b8	4	2022-03-12T01:53:26.019Z	active	12.28	{}
c3e34b0b-d409-4c89-a5ee-b1b6c89f383c	17cdce4f-7356-4be9-a6b8-dfea5ea17a49	6	2025-03-07T12:24:16.742Z	active	72.49	{}
392c3f92-2533-4bfb-b9e9-b34a770e2170	ecfd8700-3b09-4703-8391-725286cae1db	2	2024-01-02T19:31:13.918Z	active	97.42	{"loanAmount":59572.79}
a69fd1f4-a688-4a21-9bbc-8b4996b80e9f	d4974b16-7424-42d6-bdbf-7cb5f1786f97	7	2023-12-28T23:54:06.471Z	inactive	71.72	{"pin":"1844","username":"Kasandra.Krajcik-Lubowitz"}
e95bc4fa-49de-401c-950f-e007d48adb13	d2652b31-a01f-48ee-881e-4399648e35db	4	2021-03-10T02:58:49.257Z	active	56.94	{}
ea45f736-f108-43f9-b8ef-19dcf7bd9899	d376f0b5-2690-4447-a08d-e930b3cf3d63	2	2021-08-09T17:26:41.927Z	active	10.13	{"loanAmount":57587.17}
6dfe9315-e692-46de-84a0-ddf89ccbc5ac	2188ee89-65c0-4519-9420-4e4cbbac8abb	3	2020-09-29T14:00:46.963Z	inactive	65.2	{"loanAmount":18147.38}
52c0b5ef-30fd-4402-92ff-292f00d99ce9	a050a7b3-6ee1-49a0-8cc1-0e736766fcdc	4	2025-01-12T20:10:55.586Z	active	11.48	{}
5cf40a01-8a72-45df-8c45-b6fc8e75a64f	b34ece72-e0f0-4919-8d31-5daa4e016649	6	2024-08-15T07:03:52.246Z	inactive	41.28	{}
2d95a3ac-cab4-4111-a58d-78fb416e9b67	42cc17a5-e9f8-4dd5-8022-0178bb27f5ba	2	2021-05-28T19:39:53.516Z	active	49.08	{"loanAmount":51896.93}
